T,O,H,L,C
1515292560,1.00462,0.99123,1.01146,1.01146
1515292800,1.01113,0.99707,1.01737,1.00562
1515293040,1.00558,0.98277,1.00938,1.00261
1515293280,1.00249,0.97517,1.0101,0.97662
1515293520,0.97646,0.95096,0.97738,0.9513
1515293760,0.9514,0.932,0.95263,0.9433
1515294000,0.9428,0.93373,0.96609,0.95865
1515294240,0.95813,0.94938,0.96636,0.95229
1515294480,0.95203,0.93144,0.95356,0.94109
1515294720,0.94132,0.93384,0.95153,0.94527
1515294960,0.94534,0.94202,0.9522,0.94506
1515295200,0.94458,0.93233,0.95328,0.95328
1515295440,0.9536,0.93628,0.95401,0.95116
1515295680,0.95165,0.92741,0.9563,0.94154
1515295920,0.94125,0.93657,0.95305,0.9408
1515296160,0.94097,0.94041,0.96599,0.96096
1515296400,0.96061,0.95133,0.96511,0.95592
1515296640,0.95544,0.9432,0.95964,0.95609
1515296880,0.95625,0.93624,0.95647,0.95327
1515297120,0.95306,0.9432,0.95975,0.9459
1515297360,0.94591,0.92978,0.94616,0.93304
1515297600,0.93339,0.90069,0.94067,0.90527
1515297840,0.90531,0.89888,0.92019,0.91845
1515298080,0.91843,0.90469,0.92398,0.91221
1515298320,0.9118,0.90848,0.94274,0.93785
1515298560,0.93741,0.90103,0.93896,0.90514
1515298800,0.90473,0.8962,0.9135,0.89999
1515299040,0.90034,0.88047,0.9004,0.88118
1515299280,0.88167,0.86641,0.88982,0.86896
1515299520,0.86903,0.83222,0.87042,0.84368
1515299760,0.84364,0.8334,0.85878,0.85111
1515300000,0.85157,0.82808,0.8556,0.82836
1515300240,0.82813,0.79946,0.83198,0.80585
1515300480,0.8055,0.79082,0.81467,0.80917
1515300720,0.80935,0.8093,0.82741,0.81578
1515300960,0.81593,0.81386,0.83081,0.82072
1515301200,0.82035,0.81967,0.83835,0.83614
1515301440,0.8363,0.80529,0.84252,0.80644
1515301680,0.80649,0.80513,0.82346,0.8172
1515301920,0.81765,0.80908,0.83048,0.81815
1515302160,0.81839,0.78471,0.82348,0.80206
1515302400,0.8019,0.80032,0.84578,0.83712
1515302640,0.83668,0.8195,0.84113,0.82551
1515302880,0.82595,0.80509,0.82916,0.80509
1515303120,0.80529,0.77469,0.81356,0.78056
1515303360,0.78055,0.77634,0.78937,0.78761
1515303600,0.78756,0.78587,0.80424,0.79634
1515303840,0.79603,0.78048,0.80021,0.79577
1515304080,0.79563,0.78578,0.80381,0.79339
1515304320,0.79366,0.77046,0.79797,0.77511
1515304560,0.77454,0.76438,0.78291,0.78078
1515304800,0.7805,0.77527,0.8024,0.79227
1515305040,0.79278,0.7668,0.79445,0.77821
1515305280,0.77858,0.76092,0.78383,0.76875
1515305520,0.76893,0.74664,0.77302,0.75597
1515305760,0.75575,0.73257,0.75587,0.73405
1515306000,0.73367,0.728,0.74287,0.73542
1515306240,0.73526,0.71976,0.73883,0.72378
1515306480,0.72394,0.72353,0.75018,0.74691
1515306720,0.74728,0.74317,0.75802,0.75573
1515306960,0.75523,0.74338,0.75844,0.75598
1515307200,0.75636,0.74211,0.75849,0.74597
1515307440,0.74579,0.73661,0.75371,0.7515
1515307680,0.75173,0.74992,0.7733,0.76021
1515307920,0.76011,0.73191,0.76269,0.73254
1515308160,0.73274,0.70383,0.73392,0.71218
1515308400,0.7122,0.68726,0.7176,0.68729
1515308640,0.6872,0.68371,0.70405,0.69611
1515308880,0.69637,0.67325,0.69875,0.68295
1515309120,0.6828,0.67967,0.69094,0.69011
1515309360,0.69062,0.68639,0.70908,0.6911
1515309600,0.69127,0.69011,0.72384,0.72384
1515309840,0.72345,0.71493,0.73049,0.71951
1515310080,0.71921,0.71234,0.72854,0.71647
1515310320,0.71602,0.70661,0.72814,0.72678
1515310560,0.72733,0.69453,0.73095,0.69543
1515310800,0.69516,0.67979,0.70367,0.70172
1515311040,0.70223,0.68051,0.70525,0.69396
1515311280,0.69441,0.69362,0.72235,0.71647
1515311520,0.71698,0.71679,0.73219,0.73
1515311760,0.73015,0.72574,0.7458,0.72754
1515312000,0.7277,0.72586,0.74595,0.7427
1515312240,0.7432,0.732,0.75676,0.75344
1515312480,0.75299,0.73771,0.75382,0.74792
1515312720,0.7475,0.73685,0.75397,0.75308
1515312960,0.75297,0.7306,0.75325,0.74975
1515313200,0.74943,0.74065,0.76622,0.76594
1515313440,0.76547,0.75274,0.77553,0.7584
1515313680,0.75821,0.73938,0.75843,0.75094
1515313920,0.75041,0.74058,0.75354,0.74178
1515314160,0.74221,0.72625,0.75144,0.73078
1515314400,0.73022,0.71506,0.73547,0.72675
1515314640,0.72722,0.71581,0.73954,0.73343
1515314880,0.73303,0.72752,0.74727,0.73799
1515315120,0.73778,0.72733,0.74935,0.7458
1515315360,0.74619,0.73774,0.75411,0.74719
1515315600,0.74748,0.73223,0.75217,0.74238
1515315840,0.74234,0.73308,0.75325,0.75124
1515316080,0.7518,0.73091,0.75697,0.74686
1515316320,0.74685,0.74677,0.76244,0.74917
1515316560,0.74948,0.72506,0.75471,0.73108
1515316800,0.73089,0.72453,0.75561,0.75559
1515317040,0.75566,0.74849,0.77437,0.76948
1515317280,0.7696,0.76822,0.79659,0.79294
1515317520,0.79313,0.7917,0.81363,0.80275
1515317760,0.80223,0.78981,0.80941,0.80797
1515318000,0.80777,0.79194,0.81088,0.79202
1515318240,0.79229,0.78582,0.80015,0.79571
1515318480,0.79582,0.79401,0.81197,0.80752
1515318720,0.80779,0.80035,0.81993,0.81963
1515318960,0.81951,0.81681,0.83559,0.83129
1515319200,0.83092,0.82113,0.83829,0.82765
1515319440,0.82728,0.81562,0.83733,0.8363
1515319680,0.83647,0.8215,0.8447,0.83008
1515319920,0.83034,0.81938,0.83882,0.8365
1515320160,0.83684,0.81836,0.83965,0.83786
1515320400,0.83794,0.83688,0.85671,0.84719
1515320640,0.8471,0.84034,0.85571,0.85298
1515320880,0.85275,0.8404,0.85835,0.84068
1515321120,0.84036,0.81785,0.84148,0.82515
1515321360,0.82541,0.82106,0.83998,0.83514
1515321600,0.83507,0.82805,0.84209,0.83707
1515321840,0.83747,0.83545,0.85957,0.84342
1515322080,0.84362,0.83811,0.86658,0.85276
1515322320,0.85306,0.8426,0.85929,0.85197
1515322560,0.85214,0.84389,0.86167,0.85017
1515322800,0.84974,0.84432,0.85975,0.85975
1515323040,0.85994,0.85069,0.86627,0.86475
1515323280,0.86525,0.85526,0.87513,0.85606
1515323520,0.8565,0.84753,0.86474,0.85086
1515323760,0.85131,0.84078,0.85711,0.85177
1515324000,0.85149,0.84269,0.86554,0.85273
1515324240,0.85227,0.84622,0.86415,0.85626
1515324480,0.85624,0.83868,0.86838,0.84626
1515324720,0.84639,0.84078,0.85584,0.85381
1515324960,0.85426,0.85204,0.89679,0.88748
1515325200,0.88716,0.86306,0.8915,0.88002
1515325440,0.87949,0.87308,0.89646,0.88506
1515325680,0.88521,0.88046,0.89983,0.89611
1515325920,0.89626,0.89016,0.91412,0.89345
1515326160,0.89306,0.89173,0.91125,0.9077
1515326400,0.90813,0.86648,0.91177,0.87506
1515326640,0.87494,0.87194,0.89007,0.87526
1515326880,0.87548,0.84835,0.87902,0.85802
1515327120,0.85746,0.85746,0.9,0.89313
1515327360,0.8933,0.87597,0.89422,0.88919
1515327600,0.88945,0.87227,0.89149,0.88192
1515327840,0.88203,0.87667,0.90143,0.87874
1515328080,0.87886,0.87001,0.89917,0.89176
1515328320,0.8913,0.88995,0.91977,0.91838
1515328560,0.91869,0.90733,0.92794,0.9127
1515328800,0.91319,0.91086,0.92571,0.92282
1515329040,0.92258,0.90776,0.93045,0.93031
1515329280,0.93087,0.913,0.93101,0.92136
1515329520,0.92127,0.91241,0.93726,0.93695
1515329760,0.93675,0.92524,0.9418,0.93191
1515330000,0.93162,0.92686,0.94237,0.93262
1515330240,0.93284,0.91158,0.94027,0.91606
1515330480,0.91663,0.89734,0.91971,0.90599
1515330720,0.90647,0.87955,0.90647,0.89221
1515330960,0.89224,0.89224,0.93164,0.92606
1515331200,0.92635,0.91927,0.94549,0.94295
1515331440,0.9424,0.93324,0.95337,0.94837
1515331680,0.94835,0.93996,0.96529,0.96059
1515331920,0.96083,0.95874,0.97187,0.96703
1515332160,0.96761,0.95597,0.97224,0.96033
1515332400,0.96035,0.95707,0.97625,0.96812
1515332640,0.96815,0.9552,0.98491,0.97594
1515332880,0.97562,0.96758,0.98927,0.96954
1515333120,0.96953,0.96224,0.97254,0.96224
1515333360,0.96227,0.95482,0.97235,0.96166
1515333600,0.96116,0.96041,0.97352,0.97032
1515333840,0.97008,0.94287,0.97065,0.95328
1515334080,0.95314,0.94198,0.95713,0.95451
1515334320,0.9541,0.94309,0.96152,0.9565
1515334560,0.95615,0.95116,0.97051,0.967
1515334800,0.96644,0.95657,0.986,0.97697
1515335040,0.9772,0.97292,0.98923,0.98674
1515335280,0.98702,0.98289,1.02691,1.02543
1515335520,1.02508,1.02262,1.03943,1.02828
1515335760,1.02819,1.02075,1.03758,1.02258
1515336000,1.02299,1.00514,1.02804,1.02224
1515336240,1.02282,1.01173,1.03249,1.016
1515336480,1.01601,1.01601,1.05088,1.04821
1515336720,1.04872,1.0476,1.06636,1.0508
1515336960,1.05041,1.03107,1.05255,1.04761
1515337200,1.0478,1.04236,1.05632,1.04532
1515337440,1.04489,1.03721,1.05514,1.04907
1515337680,1.04919,1.03539,1.0582,1.03555
1515337920,1.03608,1.03587,1.0754,1.07079
1515338160,1.07084,1.04299,1.07603,1.0476
1515338400,1.04748,1.03775,1.0737,1.06689
1515338640,1.06702,1.06602,1.0823,1.07286
1515338880,1.07289,1.05967,1.07998,1.07499
1515339120,1.07492,1.06873,1.08649,1.06976
1515339360,1.06931,1.05244,1.07498,1.06351
1515339600,1.06362,1.05673,1.07967,1.07369
1515339840,1.07395,1.07303,1.09047,1.08849
1515340080,1.0885,1.08452,1.11578,1.11362
1515340320,1.11396,1.11241,1.14557,1.14131
1515340560,1.14168,1.13821,1.15244,1.14283
1515340800,1.1427,1.13198,1.14817,1.14815
1515341040,1.14781,1.1383,1.15678,1.1561
1515341280,1.15575,1.14139,1.15626,1.14978
1515341520,1.14963,1.13309,1.15393,1.15362
1515341760,1.15307,1.14604,1.18986,1.18415
1515342000,1.18363,1.16474,1.19119,1.18472
1515342240,1.1844,1.17784,1.19524,1.1913
1515342480,1.19098,1.18374,1.20134,1.18817
1515342720,1.18843,1.17701,1.19455,1.19139
1515342960,1.19166,1.1653,1.19244,1.1734
1515343200,1.17294,1.16794,1.18217,1.17106
1515343440,1.17132,1.15379,1.18159,1.15506
1515343680,1.15474,1.14976,1.17028,1.15244
1515343920,1.1525,1.15186,1.17974,1.17709
1515344160,1.17735,1.14595,1.18035,1.14774
1515344400,1.1473,1.13365,1.15117,1.14502
1515344640,1.14558,1.12387,1.14627,1.13378
1515344880,1.13357,1.11241,1.1349,1.12041
1515345120,1.11993,1.11487,1.1276,1.11612
1515345360,1.1159,1.08902,1.12068,1.09673
1515345600,1.09701,1.07044,1.09733,1.07693
1515345840,1.07692,1.06547,1.08966,1.07249
1515346080,1.07273,1.06018,1.08022,1.06701
1515346320,1.06686,1.06314,1.09219,1.08379
1515346560,1.08406,1.08401,1.09854,1.09126
1515346800,1.09178,1.08931,1.10977,1.10612
1515347040,1.10636,1.08105,1.10707,1.08539
1515347280,1.08511,1.0698,1.08738,1.07824
1515347520,1.0781,1.05134,1.08673,1.05277
1515347760,1.05304,1.02243,1.05326,1.02313
1515348000,1.023,1.02138,1.06912,1.0663
1515348240,1.06686,1.06285,1.08329,1.08094
1515348480,1.08117,1.07781,1.11274,1.1088
1515348720,1.10879,1.07905,1.10949,1.07937
1515348960,1.079,1.06251,1.08335,1.06834
1515349200,1.06871,1.05068,1.07056,1.05422
1515349440,1.05447,1.03974,1.06084,1.05667
1515349680,1.05698,1.03841,1.06064,1.05492
1515349920,1.05544,1.04458,1.05796,1.05164
1515350160,1.05206,1.04071,1.05994,1.04594
1515350400,1.04648,1.03322,1.05454,1.04224
1515350640,1.04228,1.02533,1.0476,1.02602
1515350880,1.02598,1.012,1.03738,1.02154
1515351120,1.02207,1.02025,1.05751,1.04866
1515351360,1.04835,1.04702,1.06505,1.0647
1515351600,1.06434,1.03209,1.06913,1.03256
1515351840,1.03264,1.03121,1.05629,1.03805
1515352080,1.0381,1.02891,1.04374,1.03164
1515352320,1.03139,1.02428,1.04392,1.02542
1515352560,1.02597,1.01554,1.04392,1.03689
1515352800,1.03737,1.02936,1.04423,1.04121
1515353040,1.04097,1.03873,1.0559,1.0467
1515353280,1.04628,1.04176,1.05661,1.04941
1515353520,1.04931,1.04347,1.06387,1.06187
1515353760,1.06239,1.0552,1.07401,1.05653
1515354000,1.05638,1.03886,1.06281,1.04276
1515354240,1.04288,1.03988,1.05575,1.05515
1515354480,1.0551,1.03843,1.05787,1.04221
1515354720,1.04249,1.03569,1.06968,1.06467
1515354960,1.06466,1.06413,1.09683,1.08584
1515355200,1.08548,1.08034,1.09709,1.08984
1515355440,1.09026,1.08924,1.10414,1.09547
1515355680,1.09543,1.08558,1.11274,1.11164
1515355920,1.11139,1.10448,1.12241,1.1163
1515356160,1.1162,1.10816,1.12735,1.12421
1515356400,1.12433,1.10946,1.13016,1.11082
1515356640,1.1114,1.08996,1.11542,1.09602
1515356880,1.09583,1.06138,1.10141,1.0656
1515357120,1.06594,1.05136,1.0724,1.06711
1515357360,1.06664,1.04945,1.06664,1.05656
1515357600,1.05682,1.05627,1.07117,1.05948
1515357840,1.0595,1.05807,1.08472,1.07694
1515358080,1.07703,1.07375,1.10043,1.09565
1515358320,1.09566,1.09513,1.11096,1.10331
1515358560,1.10366,1.09683,1.14842,1.14828
1515358800,1.14832,1.14372,1.16237,1.15008
1515359040,1.14962,1.14282,1.16475,1.15274
1515359280,1.1524,1.13934,1.16468,1.16053
1515359520,1.16108,1.15502,1.16986,1.16898
1515359760,1.16939,1.16741,1.18373,1.18204
1515360000,1.18233,1.16163,1.18665,1.18003
1515360240,1.18017,1.1773,1.19962,1.19117
1515360480,1.19161,1.16227,1.19267,1.16693
1515360720,1.16747,1.1658,1.18604,1.18038
1515360960,1.18051,1.17218,1.19504,1.19367
1515361200,1.19332,1.16926,1.19723,1.1817
1515361440,1.1818,1.16132,1.18424,1.16672
1515361680,1.16692,1.16692,1.19245,1.18337
1515361920,1.18281,1.17745,1.19381,1.19085
1515362160,1.19109,1.19015,1.21817,1.21761
1515362400,1.21717,1.21071,1.22895,1.21446
1515362640,1.21495,1.19695,1.22739,1.20073
1515362880,1.20016,1.18811,1.21262,1.20788
1515363120,1.20826,1.20656,1.22891,1.22225
1515363360,1.22218,1.21656,1.23818,1.22733
1515363600,1.22712,1.21928,1.23212,1.231
1515363840,1.23122,1.22921,1.25126,1.2389
1515364080,1.23916,1.2201,1.2458,1.224
1515364320,1.22357,1.20976,1.22534,1.21466
1515364560,1.21456,1.20955,1.22377,1.21948
1515364800,1.21969,1.21879,1.23579,1.23416
1515365040,1.234,1.23298,1.24481,1.24305
1515365280,1.24302,1.22148,1.24903,1.22574
1515365520,1.22529,1.22191,1.2421,1.24031
1515365760,1.24053,1.23082,1.24935,1.23671
1515366000,1.2363,1.23626,1.25342,1.25151
1515366240,1.25095,1.24387,1.26467,1.25505
1515366480,1.25481,1.22703,1.2555,1.23093
1515366720,1.23098,1.21023,1.23437,1.21632
1515366960,1.21598,1.19952,1.22351,1.19952
1515367200,1.19971,1.19425,1.21128,1.20517
1515367440,1.20506,1.19423,1.21513,1.20362
1515367680,1.20336,1.20124,1.2214,1.21745
1515367920,1.21724,1.19973,1.22178,1.20233
1515368160,1.20264,1.17244,1.20272,1.18335
1515368400,1.18362,1.17503,1.19822,1.19773
1515368640,1.19755,1.17023,1.20931,1.17531
1515368880,1.17535,1.14948,1.17583,1.15562
1515369120,1.15619,1.15244,1.1949,1.18589
1515369360,1.1855,1.17255,1.19305,1.17947
1515369600,1.17962,1.17809,1.1912,1.18893
1515369840,1.18908,1.18908,1.20477,1.19889
1515370080,1.19906,1.18706,1.20184,1.19367
1515370320,1.19337,1.176,1.19871,1.176
1515370560,1.17567,1.16523,1.18043,1.17608
1515370800,1.17575,1.16136,1.17883,1.17512
1515371040,1.1753,1.17173,1.18763,1.17228
1515371280,1.17236,1.15314,1.18067,1.16264
1515371520,1.16221,1.15465,1.17298,1.16456
1515371760,1.16507,1.16193,1.18803,1.17667
1515372000,1.17721,1.1714,1.18774,1.17869
1515372240,1.17825,1.17658,1.19987,1.18474
1515372480,1.18531,1.16691,1.18762,1.17768
1515372720,1.17765,1.16477,1.18007,1.18007
1515372960,1.17957,1.17627,1.19414,1.19019
1515373200,1.18988,1.1878,1.20167,1.1942
1515373440,1.19445,1.16442,1.19627,1.16512
1515373680,1.16538,1.1418,1.16572,1.1559
1515373920,1.15641,1.13697,1.16283,1.15256
1515374160,1.15224,1.15086,1.17381,1.16488
1515374400,1.16531,1.16444,1.19716,1.19416
1515374640,1.19462,1.16106,1.19636,1.1614
1515374880,1.16094,1.1451,1.16668,1.15184
1515375120,1.15148,1.13962,1.15998,1.14492
1515375360,1.14498,1.11614,1.15469,1.11778
1515375600,1.11767,1.11764,1.1382,1.1339
1515375840,1.13447,1.11439,1.1348,1.11684
1515376080,1.11667,1.10657,1.12484,1.11299
1515376320,1.1134,1.10456,1.13275,1.13152
1515376560,1.13119,1.1207,1.15656,1.15363
1515376800,1.15415,1.14045,1.16507,1.14071
1515377040,1.14017,1.12973,1.1553,1.15304
1515377280,1.15287,1.1323,1.15381,1.1401
1515377520,1.13953,1.1178,1.14329,1.12139
1515377760,1.1212,1.11363,1.14238,1.12986
1515378000,1.13005,1.12065,1.13881,1.13099
1515378240,1.13105,1.12899,1.15392,1.14391
1515378480,1.14421,1.13307,1.16559,1.16288
1515378720,1.16335,1.1542,1.16875,1.15649
1515378960,1.15692,1.14257,1.16487,1.14601
1515379200,1.14601,1.13303,1.15483,1.14358
1515379440,1.14408,1.1264,1.14917,1.13878
1515379680,1.13862,1.12944,1.16302,1.15758
1515379920,1.15805,1.14672,1.16235,1.1597
1515380160,1.15987,1.15986,1.17956,1.16418
1515380400,1.16422,1.14143,1.17303,1.14455
1515380640,1.14465,1.12797,1.1473,1.14043
1515380880,1.1399,1.13883,1.15958,1.15567
1515381120,1.15554,1.15379,1.18746,1.18233
1515381360,1.18227,1.18201,1.20052,1.19575
1515381600,1.19617,1.19294,1.2145,1.19375
1515381840,1.19337,1.18561,1.19734,1.18841
1515382080,1.18805,1.17687,1.19923,1.18502
1515382320,1.18475,1.18127,1.19377,1.1881
1515382560,1.1886,1.17626,1.19774,1.1916
1515382800,1.19214,1.18829,1.20118,1.19962
1515383040,1.19907,1.19208,1.21708,1.19355
1515383280,1.19356,1.16825,1.19829,1.18998
1515383520,1.19052,1.18401,1.21892,1.21761
1515383760,1.2175,1.21134,1.24169,1.23834
1515384000,1.23891,1.22894,1.25285,1.24418
1515384240,1.24383,1.23441,1.25572,1.24606
1515384480,1.24626,1.24473,1.26238,1.25254
1515384720,1.25239,1.24953,1.26452,1.25752
1515384960,1.25737,1.25579,1.2733,1.26649
1515385200,1.26621,1.25749,1.26963,1.26128
1515385440,1.26114,1.23587,1.26114,1.23907
1515385680,1.23949,1.22895,1.24629,1.2459
1515385920,1.24578,1.23118,1.25091,1.23737
1515386160,1.23765,1.23175,1.2639,1.25956
1515386400,1.25905,1.25891,1.275,1.27393
1515386640,1.27379,1.258,1.28492,1.26545
1515386880,1.26525,1.26377,1.27824,1.27306
1515387120,1.27322,1.27007,1.28475,1.27462
1515387360,1.27435,1.27127,1.29364,1.28944
1515387600,1.28912,1.28268,1.31002,1.29373
1515387840,1.2935,1.28906,1.31958,1.31377
1515388080,1.3137,1.30361,1.32098,1.31933
1515388320,1.31972,1.31131,1.33313,1.32235
1515388560,1.32263,1.31351,1.34143,1.33526
1515388800,1.33486,1.31996,1.33617,1.33444
1515389040,1.33405,1.32632,1.3431,1.32959
1515389280,1.3296,1.31879,1.33566,1.31879
1515389520,1.31871,1.28728,1.31886,1.29003
1515389760,1.29006,1.28999,1.30845,1.30649
1515390000,1.30614,1.30614,1.33109,1.32723
1515390240,1.32738,1.32054,1.3432,1.341
1515390480,1.34139,1.32911,1.3433,1.33231
1515390720,1.33216,1.31781,1.33455,1.32265
1515390960,1.32288,1.30964,1.33498,1.3312
1515391200,1.33131,1.3191,1.33595,1.33464
1515391440,1.33421,1.32024,1.33878,1.3314
1515391680,1.33197,1.31808,1.33635,1.32722
1515391920,1.32736,1.31919,1.34839,1.34582
1515392160,1.34534,1.33091,1.34644,1.34009
1515392400,1.34005,1.32422,1.34024,1.33022
1515392640,1.32965,1.32594,1.34522,1.33136
1515392880,1.33166,1.32953,1.35526,1.34604
1515393120,1.3457,1.34252,1.36134,1.35457
1515393360,1.35413,1.34201,1.37783,1.37717
1515393600,1.37749,1.37693,1.40333,1.40178
1515393840,1.4021,1.39528,1.41161,1.40745
1515394080,1.40739,1.38431,1.40859,1.38765
1515394320,1.38723,1.38723,1.40268,1.39711
1515394560,1.39682,1.3879,1.40585,1.38937
1515394800,1.38892,1.37113,1.3907,1.37134
1515395040,1.37183,1.36787,1.38663,1.37955
1515395280,1.37951,1.37742,1.39422,1.39313
1515395520,1.3937,1.38629,1.40509,1.40314
1515395760,1.40324,1.38735,1.40621,1.40279
1515396000,1.40331,1.40245,1.42026,1.40523
1515396240,1.40541,1.40346,1.43594,1.43305
1515396480,1.43327,1.40871,1.44084,1.4109
1515396720,1.41087,1.39633,1.41781,1.40768
1515396960,1.40721,1.39018,1.40822,1.39223
1515397200,1.3927,1.37698,1.40345,1.39053
1515397440,1.39089,1.3846,1.39704,1.3846
1515397680,1.38507,1.37532,1.39226,1.37982
1515397920,1.37942,1.37402,1.39138,1.37979
1515398160,1.37964,1.37462,1.39638,1.39144
1515398400,1.39195,1.38216,1.40018,1.38919
1515398640,1.38933,1.37017,1.39561,1.38761
1515398880,1.38796,1.37596,1.39366,1.38596
1515399120,1.3862,1.38123,1.40298,1.39857
1515399360,1.39877,1.39383,1.41856,1.41395
1515399600,1.41413,1.38967,1.42083,1.39586
1515399840,1.39625,1.37611,1.40365,1.38803
1515400080,1.38774,1.3736,1.39242,1.37502
1515400320,1.37444,1.32886,1.37471,1.32889
1515400560,1.32859,1.3253,1.3646,1.34928
1515400800,1.34946,1.34716,1.37681,1.37602
1515401040,1.37557,1.33725,1.37708,1.33944
1515401280,1.33928,1.32976,1.3478,1.33348
1515401520,1.33329,1.31345,1.33376,1.32639
1515401760,1.32653,1.32576,1.35103,1.346
1515402000,1.34615,1.33507,1.35009,1.34371
1515402240,1.34354,1.33853,1.35173,1.343
1515402480,1.34313,1.32797,1.34318,1.33354
1515402720,1.33321,1.3284,1.353,1.34674
1515402960,1.34708,1.33505,1.35437,1.3375
1515403200,1.33757,1.32157,1.3424,1.33557
1515403440,1.33591,1.30071,1.3377,1.30169
1515403680,1.30226,1.28416,1.31008,1.29457
1515403920,1.29468,1.28399,1.29682,1.29236
1515404160,1.29271,1.28728,1.31299,1.30971
1515404400,1.3093,1.30871,1.32577,1.32442
1515404640,1.32476,1.30861,1.33071,1.32064
1515404880,1.32107,1.29671,1.32241,1.30421
1515405120,1.30388,1.28653,1.3041,1.29904
1515405360,1.2992,1.28841,1.30682,1.30245
1515405600,1.3026,1.28671,1.31102,1.28914
1515405840,1.28929,1.28823,1.30986,1.30454
1515406080,1.30483,1.29865,1.32026,1.30986
1515406320,1.30974,1.30177,1.31442,1.31358
1515406560,1.31336,1.31248,1.3399,1.3343
1515406800,1.33376,1.31118,1.33397,1.32198
1515407040,1.32198,1.31913,1.33311,1.32412
1515407280,1.32457,1.31953,1.33768,1.33764
1515407520,1.33709,1.30474,1.33709,1.30814
1515407760,1.3079,1.29773,1.31914,1.30938
1515408000,1.309,1.30726,1.34139,1.33623
1515408240,1.33663,1.32735,1.34571,1.32838
1515408480,1.32839,1.32748,1.36177,1.3565
1515408720,1.35652,1.35057,1.36675,1.35629
1515408960,1.35681,1.35458,1.39152,1.38606
1515409200,1.38611,1.37439,1.39341,1.3918
1515409440,1.39222,1.38147,1.397,1.39278
1515409680,1.39281,1.37953,1.39922,1.39492
1515409920,1.39533,1.37977,1.39611,1.38464
1515410160,1.38441,1.37518,1.39494,1.38481
1515410400,1.38469,1.3673,1.3895,1.38576
1515410640,1.3863,1.37406,1.39881,1.39405
1515410880,1.39417,1.38526,1.40958,1.40958
1515411120,1.40908,1.4032,1.41873,1.41247
1515411360,1.41218,1.40655,1.42737,1.42264
1515411600,1.42242,1.40334,1.42532,1.40797
1515411840,1.40803,1.39645,1.4178,1.40106
1515412080,1.40137,1.39584,1.4139,1.41222
1515412320,1.41191,1.38948,1.41391,1.39276
1515412560,1.39236,1.38468,1.40161,1.39917
1515412800,1.39899,1.37442,1.4017,1.388
1515413040,1.38773,1.37707,1.39094,1.38264
1515413280,1.38267,1.37711,1.40604,1.39508
1515413520,1.39508,1.38796,1.39964,1.39549
1515413760,1.39506,1.39377,1.41942,1.4155
1515414000,1.41506,1.41171,1.43128,1.42986
1515414240,1.42979,1.42968,1.45156,1.44787
1515414480,1.44743,1.44068,1.47327,1.47218
1515414720,1.47216,1.46443,1.48334,1.4831
1515414960,1.48298,1.47515,1.48978,1.47708
1515415200,1.4775,1.45325,1.48415,1.45889
1515415440,1.45845,1.45475,1.47296,1.46329
1515415680,1.46312,1.46312,1.49423,1.47699
1515415920,1.477,1.46015,1.49173,1.4614
1515416160,1.46121,1.45451,1.47995,1.46543
1515416400,1.46583,1.46288,1.47824,1.46826
1515416640,1.46794,1.46794,1.50451,1.50358
1515416880,1.50377,1.48564,1.50951,1.49111
1515417120,1.49073,1.48133,1.50773,1.50522
1515417360,1.50497,1.48921,1.50913,1.48954
1515417600,1.48994,1.48431,1.49663,1.49484
1515417840,1.49497,1.48007,1.50375,1.48925
1515418080,1.48914,1.46921,1.49127,1.47065
1515418320,1.47021,1.46977,1.50121,1.49902
1515418560,1.49864,1.47949,1.50538,1.47992
1515418800,1.47994,1.46704,1.48682,1.48682
1515419040,1.48723,1.47497,1.49834,1.4777
1515419280,1.47756,1.47756,1.50405,1.49993
1515419520,1.50015,1.47494,1.50865,1.47602
1515419760,1.4757,1.4701,1.49153,1.48687
1515420000,1.4869,1.46478,1.49125,1.46582
1515420240,1.46546,1.45684,1.4841,1.47212
1515420480,1.47256,1.47204,1.49372,1.49353
1515420720,1.49369,1.48482,1.51255,1.50532
1515420960,1.50533,1.48476,1.5125,1.4862
1515421200,1.4864,1.46162,1.49382,1.49346
1515421440,1.49327,1.47258,1.50751,1.47594
1515421680,1.47604,1.47192,1.49037,1.47584
1515421920,1.4761,1.46146,1.48268,1.46458
1515422160,1.46427,1.42629,1.46454,1.42738
1515422400,1.4275,1.40322,1.43352,1.408
1515422640,1.40789,1.38509,1.41335,1.39273
1515422880,1.39327,1.38894,1.41052,1.40815
1515423120,1.40853,1.38872,1.40907,1.39747
1515423360,1.39785,1.39594,1.41274,1.40978
1515423600,1.4094,1.37528,1.4099,1.38991
1515423840,1.38981,1.3871,1.40324,1.40295
1515424080,1.40273,1.35842,1.40434,1.35856
1515424320,1.35885,1.3477,1.36596,1.35313
1515424560,1.353,1.34501,1.36389,1.35181
1515424800,1.35183,1.34316,1.37125,1.37087
1515425040,1.37087,1.3626,1.3915,1.38375
1515425280,1.38358,1.37826,1.39572,1.38503
1515425520,1.38455,1.36677,1.38576,1.38511
1515425760,1.38569,1.36597,1.38569,1.36603
1515426000,1.36656,1.36512,1.38167,1.37306
1515426240,1.37306,1.35879,1.37549,1.3697
1515426480,1.36957,1.34746,1.37567,1.35838
1515426720,1.35818,1.34288,1.35968,1.34732
