T,O,H,L,C
1522054800,1.81519,1.83321,1.55688,1.63817
1522058400,1.62806,1.68434,1.60271,1.68434
1522062000,1.6735,1.6735,1.60372,1.61983
1522065600,1.62417,1.63813,1.49649,1.5119
1522069200,1.53182,1.78859,1.53182,1.78859
1522072800,1.78802,1.87901,1.7873,1.87901
1522076400,1.87806,1.89041,1.65424,1.65424
1522080000,1.61028,1.61028,1.49443,1.51173
1522083600,1.50119,1.56779,1.32825,1.32825
1522087200,1.34054,1.57235,1.34054,1.46279
1522090800,1.47467,1.86079,1.47467,1.86079
1522094400,1.87806,2.13452,1.87806,1.9919
1522098000,2.03072,2.43299,2.03072,2.43299
1522101600,2.47574,2.50922,2.28055,2.32236
1522105200,2.3503,2.38016,2.23503,2.23503
1522108800,2.20844,2.20844,1.97805,1.97805
1522112400,1.87806,1.87806,1.19678,1.19678
1522116000,1.16813,1.16813,1.05122,1.09936
1522119600,1.13149,1.51748,1.13149,1.51748
1522123200,1.55421,1.90444,1.55421,1.90444
1522126800,1.94891,2.15089,1.93206,2.14764
1522130400,2.12806,2.31004,2.09242,2.31004
1522134000,2.37889,2.72269,2.37889,2.72269
1522137600,2.72598,2.72598,2.13387,2.13387
1522141200,2.08827,2.20449,2.03426,2.20449
1522144800,2.25419,2.29988,1.93999,1.93999
1522148400,1.87806,1.87806,1.54983,1.54983
1522152000,1.52013,1.54846,1.31192,1.54846
1522155600,1.66048,1.87558,1.66048,1.87558
1522159200,1.9092,2.03984,1.9092,2.03984
1522162800,2.08795,2.197,2.08795,2.11691
1522166400,2.12806,2.18932,2.1231,2.18932
1522170000,2.19919,2.19919,2.06232,2.13439
1522173600,2.20306,2.44388,2.20306,2.44388
1522177200,2.44139,2.53693,2.33392,2.33392
1522180800,2.33912,2.36745,1.95522,1.95522
1522184400,1.87806,1.87806,1.26284,1.26284
1522188000,1.24192,1.24717,1.05243,1.05243
1522191600,1.03469,1.03469,0.789056,0.811264
1522195200,0.801323,1.07713,0.801323,1.07713
1522198800,1.12645,1.39939,1.12645,1.39576
1522202400,1.37806,1.56574,1.36255,1.56574
1522206000,1.71263,2.20105,1.71263,2.20105
1522209600,2.20224,2.20224,2.05246,2.05246
1522213200,1.99252,2.02946,1.86437,2.02946
1522216800,2.03622,2.12701,1.98736,1.98736
1522220400,1.87806,1.87806,1.54821,1.64009
1522224000,1.68166,1.83692,1.68166,1.83692
1522227600,1.85193,1.85193,1.69494,1.69494
1522231200,1.68811,1.91601,1.64704,1.91601
1522234800,2.00664,2.80026,2.00664,2.80026
1522238400,2.87806,3.30118,2.87806,3.30118
1522242000,3.37804,3.58468,3.37804,3.55728
1522245600,3.5446,3.54898,3.32146,3.32146
1522249200,3.28191,3.28191,2.74425,2.74425
1522252800,2.66679,2.66679,1.98822,1.98822
1522256400,1.87806,1.87806,1.32332,1.34261
1522260000,1.37446,1.54232,1.37446,1.54232
1522263600,1.54865,1.56209,1.51245,1.5576
1522267200,1.61453,2.02374,1.61453,2.01736
1522270800,2.00834,2.28024,2.00487,2.16938
1522274400,2.12806,2.12806,1.66404,1.66404
1522278000,1.69576,1.69734,1.46407,1.46407
1522281600,1.47442,1.54909,1.43924,1.54909
1522285200,1.58113,1.83699,1.58113,1.82547
1522288800,1.80349,1.87838,1.78692,1.87838
1522292400,1.87806,2.07882,1.86211,2.07882
1522296000,2.09054,2.33848,2.08067,2.33848
1522299600,2.37859,2.45034,2.37859,2.39065
1522303200,2.44243,2.61278,2.40173,2.40173
1522306800,2.37966,2.71115,2.37966,2.68813
1522310400,2.62806,2.77418,2.5073,2.77418
1522314000,2.80346,2.86274,2.77071,2.77071
1522317600,2.76502,2.76502,2.27782,2.27782
1522321200,2.24965,2.24965,2.09774,2.09774
1522324800,2.11823,2.19078,1.93264,1.93264
1522328400,1.87806,1.87806,1.6861,1.6861
1522332000,1.64295,1.64295,1.41902,1.56354
1522335600,1.58038,1.72079,1.58038,1.70322
1522339200,1.74869,1.88731,1.74869,1.85839
1522342800,1.85059,1.88322,1.8398,1.86133
1522346400,1.87806,1.95479,1.87806,1.89546
1522350000,1.90983,1.90983,1.59903,1.59903
1522353600,1.58169,1.99182,1.58169,1.99182
1522357200,2.05005,2.07052,1.88871,1.88871
1522360800,1.84425,1.9334,1.80546,1.89561
1522364400,1.87806,1.97398,1.86552,1.97398
1522368000,2.02821,2.04234,1.76089,1.76089
1522371600,1.73072,1.73072,1.61799,1.61815
1522375200,1.61968,1.61968,1.43457,1.43457
1522378800,1.40589,1.40589,0.888056,0.897201
1522382400,0.878061,0.948514,0.861347,0.898271
1522386000,0.875623,1.27149,0.875623,1.27149
1522389600,1.30523,1.87242,1.30523,1.87242
1522393200,1.92466,2.13907,1.92466,2.06469
1522396800,2.06484,2.06484,1.81526,1.82563
1522400400,1.87806,2.24052,1.87806,2.23444
1522404000,2.21084,2.35909,2.21084,2.28205
1522407600,2.24414,2.76156,2.24414,2.76156
1522411200,2.81864,2.96652,2.63985,2.63985
1522414800,2.57659,2.57659,2.4396,2.4396
1522418400,2.37806,2.37806,1.99689,1.99689
1522422000,1.92825,1.92825,1.67813,1.67813
1522425600,1.6504,1.6504,1.2813,1.2813
1522429200,1.2692,1.72623,1.2692,1.72623
1522432800,1.7461,1.93946,1.7461,1.91528
1522436400,1.87806,1.87806,1.75587,1.81108
1522440000,1.80194,2.22789,1.80194,2.22789
1522443600,2.24053,2.41865,2.24053,2.41865
1522447200,2.41648,2.41648,2.34238,2.34238
1522450800,2.30784,2.30784,1.86783,1.86783
1522454400,1.87806,1.89019,1.78114,1.78323
1522458000,1.73683,1.73683,1.49664,1.49664
1522461600,1.47973,1.47973,1.33395,1.33395
1522465200,1.29641,1.56911,1.18984,1.56911
1522468800,1.59503,1.89044,1.58489,1.89044
1522472400,1.87806,1.99242,1.81619,1.99242
1522476000,2.03257,2.2292,2.03257,2.16048
1522479600,2.11559,2.63411,2.11166,2.62675
1522483200,2.61517,2.63146,2.15939,2.15939
1522486800,2.08996,2.08996,1.69849,1.69849
1522490400,1.62806,1.62806,1.07104,1.07104
1522494000,0.990477,0.990477,0.556944,0.556944
1522497600,0.568891,0.862298,0.568891,0.862298
1522501200,0.92146,1.29476,0.92146,1.29476
1522504800,1.34163,1.77974,1.34163,1.77974
1522508400,1.87806,2.32777,1.87806,2.32777
1522512000,2.40456,2.87668,2.40456,2.81867
1522515600,2.7711,2.7793,2.60883,2.6165
1522519200,2.60297,2.60297,2.13971,2.13971
1522522800,2.08183,2.08183,1.69004,1.69004
1522526400,1.62806,1.62806,1.43249,1.43249
1522530000,1.42195,1.42195,1.20963,1.29049
1522533600,1.35286,2.00522,1.35286,2.00522
1522537200,1.97358,2.13718,1.93095,2.13718
1522540800,2.1859,2.22451,1.91303,1.91303
1522544400,1.87806,1.87806,1.41245,1.41245
1522548000,1.36917,1.64281,1.35902,1.64281
1522551600,1.71955,2.23944,1.71955,2.23944
1522555200,2.34166,2.7803,2.34166,2.58048
1522558800,2.56924,2.78859,2.56924,2.78859
1522562400,2.87806,3.29209,2.87806,3.27184
1522566000,3.24987,3.24987,3.15621,3.17016
1522569600,3.16992,3.16992,2.9124,2.9124
1522573200,2.87425,2.87425,2.46011,2.46011
1522576800,2.45148,2.45148,1.93566,1.93566
1522580400,1.87806,1.87806,1.22914,1.22914
1522584000,1.14959,1.14959,0.771414,0.771414
1522587600,0.689687,0.703722,0.574679,0.586168
1522591200,0.578209,1.00899,0.576017,1.00899
1522594800,1.10793,2.11853,1.10793,2.11853
1522598400,2.12806,2.59966,2.12806,2.59966
1522602000,2.62123,2.67842,2.62123,2.67842
1522605600,2.68792,2.68792,2.29153,2.29153
1522609200,2.2833,2.39199,2.21853,2.21853
1522612800,2.15844,2.15844,1.84439,1.87113
1522616400,1.87806,1.87806,1.51759,1.51759
1522620000,1.42939,1.42939,0.734468,0.734468
1522623600,0.730894,0.730894,0.332403,0.372553
1522627200,0.445587,0.814328,0.445587,0.814328
1522630800,0.89168,1.82017,0.89168,1.82017
1522634400,1.87806,2.88756,1.87806,2.88756
1522638000,2.94272,3.05143,2.94272,3.05143
1522641600,3.06616,3.10441,3.03801,3.03997
1522645200,3.0263,3.0263,2.70336,2.70336
1522648800,2.62425,2.62425,1.99906,1.99906
1522652400,1.87806,1.87806,1.37113,1.37113
1522656000,1.33078,1.33078,1.18594,1.23739
1522659600,1.23581,1.2507,1.04765,1.06058
1522663200,1.09708,1.24468,1.09708,1.22598
1522666800,1.25052,1.90671,1.25052,1.89946
1522670400,1.87806,2.16661,1.86743,2.04117
1522674000,2.00275,2.00275,1.80405,1.80977
1522677600,1.83153,2.00863,1.83153,2.00863
1522681200,2.03421,2.04,1.82831,1.82831
1522684800,1.80539,1.87913,1.7002,1.87913
1522688400,1.87806,2.01404,1.87806,1.92754
1522692000,1.96568,2.43458,1.96568,2.43458
1522695600,2.46432,2.99988,2.46432,2.99988
1522699200,2.9969,2.9969,2.83619,2.95585
1522702800,2.95977,2.95977,2.26104,2.26104
1522706400,2.12806,2.12806,1.57771,1.57771
1522710000,1.53707,1.53707,1.18047,1.3188
1522713600,1.3486,1.3486,0.809118,0.809118
1522717200,0.881453,1.3693,0.881453,1.3355
1522720800,1.35209,1.80376,1.35209,1.80376
1522724400,1.87806,2.35921,1.87806,2.35921
1522728000,2.40413,2.58371,2.40413,2.58371
1522731600,2.61953,2.92682,2.61953,2.92682
1522735200,2.96879,3.11006,2.96879,3.11006
1522738800,3.13153,3.15451,2.99316,3.09225
1522742400,3.12806,3.17397,3.12806,3.16945
1522746000,3.17481,3.17481,3.06528,3.12762
1522749600,3.15042,3.15042,2.97769,3.04898
1522753200,3.07813,3.07813,2.84533,2.84533
1522756800,2.82442,2.82442,1.9543,1.9543
1522760400,1.87806,1.87806,1.14322,1.14322
1522764000,1.09394,1.09394,1.0176,1.06426
1522767600,1.08814,1.72307,1.08814,1.72307
1522771200,1.68934,1.68934,1.39816,1.39816
1522774800,1.36157,1.5439,1.33903,1.44652
1522778400,1.37806,1.37806,1.21447,1.21447
1522782000,1.23836,1.2463,1.08852,1.2463
1522785600,1.30604,1.34182,1.23846,1.34182
1522789200,1.34035,1.65879,1.29189,1.65879
1522792800,1.72822,2.06622,1.72822,1.96892
1522796400,1.87806,1.87806,1.6203,1.79446
1522800000,1.81942,2.03489,1.81942,2.03489
1522803600,2.08439,2.18343,2.08439,2.13663
1522807200,2.14228,2.14793,1.94717,1.94717
1522810800,1.91109,1.91109,1.19411,1.19411
1522814400,1.12806,1.12806,0.672932,0.672932
1522818000,0.670202,0.925582,0.670202,0.892404
1522821600,0.866959,1.1957,0.866959,1.16982
1522825200,1.15115,1.33367,1.15115,1.33367
1522828800,1.38325,1.8273,1.38325,1.8273
1522832400,1.87806,2.31106,1.87806,2.31106
1522836000,2.33184,2.36312,2.33184,2.33374
1522839600,2.33053,2.34499,2.28146,2.32617
1522843200,2.33398,2.50467,2.32503,2.50467
1522846800,2.531,2.57087,2.36702,2.36702
1522850400,2.37806,2.45894,2.33142,2.45894
1522854000,2.5749,2.83651,2.5749,2.83651
1522857600,2.85,2.85,2.35848,2.35952
1522861200,2.36927,2.42339,2.34498,2.34498
1522864800,2.30692,2.35064,1.99717,1.99717
1522868400,1.87806,1.87806,1.34692,1.34692
1522872000,1.36296,1.76871,1.36296,1.74041
1522875600,1.70982,1.70982,1.42175,1.42175
1522879200,1.37971,1.53218,1.36753,1.53218
1522882800,1.56022,2.10147,1.56022,2.10147
1522886400,2.12806,2.5026,2.12806,2.5026
1522890000,2.52224,2.52602,2.33121,2.33121
1522893600,2.28998,2.28998,1.98483,1.98483
1522897200,1.96961,2.04149,1.93306,2.04149
1522900800,2.05998,2.12105,1.95411,1.95411
1522904400,1.87806,1.87806,1.59017,1.68828
1522908000,1.71949,1.91779,1.71949,1.86906
1522911600,1.83849,1.97217,1.8358,1.97217
1522915200,2.05134,2.46217,2.05134,2.46217
1522918800,2.46375,2.48343,2.2298,2.2298
1522922400,2.12806,2.12806,1.51518,1.52663
1522926000,1.56171,1.83239,1.56171,1.82914
1522929600,1.8263,2.01294,1.8263,2.01294
1522933200,2.0237,2.28592,1.93446,2.28592
1522936800,2.32294,2.343,1.95716,1.95716
1522940400,1.87806,1.94834,1.77293,1.94834
1522944000,2.02269,2.20231,2.02269,2.20231
1522947600,2.28628,2.78306,2.28628,2.78306
1522951200,2.83149,2.84771,2.62013,2.62013
1522954800,2.58326,2.58326,1.73976,1.73976
1522958400,1.62806,1.62806,1.08606,1.08606
1522962000,1.0267,1.0267,0.89564,0.944358
1522965600,0.990692,1.24531,0.990692,1.24531
1522969200,1.24817,1.3361,1.24817,1.33165
1522972800,1.38066,1.86183,1.38066,1.84443
1522976400,1.87806,2.26123,1.87806,2.26123
1522980000,2.23458,2.23458,2.02274,2.02274
1522983600,2.02189,2.35215,2.02189,2.35215
1522987200,2.39621,2.43907,2.14713,2.14713
1522990800,2.1011,2.1011,1.82581,1.88963
1522994400,1.87806,1.87806,1.75962,1.75962
1522998000,1.66539,1.66539,1.06298,1.06931
1523001600,1.10068,1.45922,1.10068,1.45922
1523005200,1.48224,1.49909,1.42426,1.4575
1523008800,1.46134,1.89459,1.46134,1.89459
1523012400,1.87806,2.17851,1.81587,2.17851
1523016000,2.17866,2.26769,2.16663,2.16663
1523019600,2.13642,2.13642,1.67945,1.67945
1523023200,1.65313,2.10958,1.61215,2.10958
1523026800,2.1292,2.1292,1.68948,1.68948
1523030400,1.62806,1.62806,1.01046,1.04424
1523034000,1.09825,1.56772,1.09825,1.55521
1523037600,1.53484,1.53484,1.04653,1.04653
1523041200,1.0459,1.48883,1.0459,1.48883
1523044800,1.50623,1.83271,1.48793,1.83271
1523048400,1.87806,2.52924,1.87806,2.52924
1523052000,2.5534,2.55519,2.41618,2.49804
1523055600,2.52876,2.98283,2.52876,2.94415
1523059200,2.9229,2.96643,2.63417,2.63417
1523062800,2.5793,2.5793,1.99735,1.99735
1523066400,1.87806,1.87806,1.60898,1.76624
1523070000,1.76334,2.05158,1.76334,2.05158
1523073600,2.11344,2.60396,2.11344,2.60396
1523077200,2.65322,2.67494,2.17835,2.17835
1523080800,2.12396,2.12396,1.87947,1.87947
1523084400,1.87806,1.87806,1.53016,1.53016
1523088000,1.49329,1.49329,1.24476,1.24476
1523091600,1.18872,1.18872,0.854724,0.877119
1523095200,0.891674,1.14396,0.808672,1.14396
1523098800,1.19561,1.59384,1.19561,1.59384
1523102400,1.62806,2.34097,1.62806,2.34097
1523106000,2.43537,2.59398,2.41432,2.59398
1523109600,2.63875,2.67991,2.55547,2.63266
1523113200,2.64528,2.71907,2.12221,2.12221
1523116800,2.04918,2.04918,1.85727,1.87415
1523120400,1.87806,1.88269,1.69118,1.69118
1523124000,1.62562,1.62562,1.40357,1.44339
1523127600,1.49238,1.98774,1.49238,1.98774
1523131200,2.00118,2.22208,2.00118,2.08936
1523134800,2.10918,2.32706,2.10918,2.32706
1523138400,2.37806,2.57965,2.37806,2.51464
1523142000,2.43256,2.43256,2.1563,2.37976
1523145600,2.43848,2.43848,2.32517,2.33037
1523149200,2.32341,2.48959,2.28652,2.48959
1523152800,2.5313,2.53216,1.95633,1.95633
1523156400,1.87806,1.87806,1.44549,1.44549
1523160000,1.38757,1.38757,1.14955,1.14955
1523163600,1.1203,1.12687,0.812982,0.812982
1523167200,0.788941,1.32329,0.77198,1.32329
1523170800,1.42804,1.90861,1.42804,1.90255
1523174400,1.87806,2.41106,1.85727,2.41106
1523178000,2.42544,2.47011,2.3872,2.45552
1523181600,2.52557,2.63594,2.47315,2.47315
1523185200,2.45228,2.58521,2.41979,2.58521
1523188800,2.56298,2.56298,1.98889,1.98889
1523192400,1.87806,1.87806,1.25842,1.27923
1523196000,1.32092,1.87039,1.32092,1.87039
1523199600,1.95846,2.03553,1.95846,2.03553
1523203200,2.03371,2.03371,1.91704,1.91837
1523206800,1.93344,1.93344,1.6114,1.65717
1523210400,1.62806,1.62806,1.25282,1.25282
1523214000,1.19034,1.19034,0.903396,0.903643
1523217600,0.91514,1.34187,0.91514,1.34187
1523221200,1.43904,1.9946,1.43904,1.9946
1523224800,1.97619,1.97619,1.85921,1.87968
1523228400,1.87806,1.95939,1.87806,1.95939
1523232000,1.96901,2.02374,1.96901,1.9976
1523235600,1.99549,2.1546,1.99549,2.09757
1523239200,2.14144,2.44108,2.14144,2.21905
1523242800,2.19558,2.79044,2.19558,2.79044
1523246400,2.87806,3.42676,2.87806,3.27465
1523250000,3.26376,3.26376,3.02744,3.02744
1523253600,3.03129,3.03333,2.70516,2.72824
1523257200,2.74167,2.74185,2.35827,2.35827
1523260800,2.31094,2.31094,1.9976,1.9976
1523264400,1.87806,1.87806,1.05776,1.05776
1523268000,1.00839,1.00839,0.444972,0.444972
1523271600,0.403527,0.403527,0.310177,0.366615
1523275200,0.379251,0.698561,0.371175,0.698561
1523278800,0.750467,1.1183,0.750467,1.1183
1523282400,1.12806,1.54957,1.12806,1.54957
1523286000,1.60189,1.82593,1.60189,1.82593
1523289600,1.89744,2.23319,1.89744,2.23319
1523293200,2.28107,2.4166,2.28107,2.30358
1523296800,2.26794,2.26794,1.8807,1.8807
1523300400,1.87806,1.88736,1.7921,1.7921
1523304000,1.7548,1.7548,1.48347,1.58642
1523307600,1.62956,1.63041,1.02772,1.02772
1523311200,1.00809,1.23422,0.98176,1.23422
1523314800,1.30844,1.45632,1.30844,1.37028
1523318400,1.37806,1.67051,1.37806,1.67051
1523322000,1.73193,1.81201,1.65243,1.65243
1523325600,1.64072,1.64072,1.10043,1.10043
1523329200,1.07387,1.52293,1.05355,1.52293
1523332800,1.61825,1.90155,1.61825,1.89482
1523336400,1.87806,1.89295,1.79636,1.89295
1523340000,1.91878,1.97423,1.78689,1.78689
1523343600,1.7954,1.94643,1.7954,1.94643
1523347200,1.95701,2.00662,1.83009,1.83009
1523350800,1.81239,1.89638,1.7719,1.89424
1523354400,1.87806,1.87806,1.66444,1.66444
1523358000,1.69649,1.7173,1.6234,1.64839
1523361600,1.67718,1.80539,1.67718,1.80539
1523365200,1.77682,1.82923,1.70278,1.79216
1523368800,1.7868,1.96707,1.7868,1.94731
1523372400,1.87806,1.87806,1.70043,1.8505
1523376000,1.87486,2.04699,1.85628,2.04699
1523379600,2.11234,2.45726,2.11234,2.45726
1523383200,2.51566,2.71375,2.51566,2.69268
1523386800,2.70286,2.88004,2.70286,2.86835
1523390400,2.87806,2.88148,2.54554,2.54554
1523394000,2.52918,2.52918,2.20899,2.20899
1523397600,2.18186,2.18186,1.93211,1.93211
1523401200,1.88439,1.89606,1.76181,1.76181
1523404800,1.79319,1.9086,1.79319,1.9086
1523408400,1.87806,1.87806,1.73024,1.81294
1523412000,1.87074,2.21933,1.87074,2.21933
1523415600,2.22729,2.22729,2.07491,2.07491
1523419200,2.10793,2.27349,2.08758,2.08758
1523422800,2.03899,2.26424,2.00625,2.16802
1523426400,2.12806,2.12806,1.92473,1.9817
1523430000,2.06891,2.12469,2.04769,2.04769
1523433600,2.04287,2.04287,1.70533,1.70533
1523437200,1.68457,1.87091,1.623,1.87091
1523440800,1.88861,2.01172,1.88861,1.93742
1523444400,1.87806,1.87806,1.57835,1.57835
1523448000,1.54422,1.54422,1.36745,1.49293
1523451600,1.53571,1.94286,1.53571,1.94286
1523455200,2.06732,2.45155,2.06732,2.34825
1523458800,2.28595,2.28595,1.78527,1.78527
1523462400,1.62806,1.62806,0.985491,0.985491
1523466000,0.935369,0.935369,0.615943,0.658816
1523469600,0.713397,1.03156,0.713397,1.03156
1523473200,1.09185,1.38669,1.09185,1.38669
1523476800,1.44828,1.85284,1.44828,1.85284
1523480400,1.87806,2.69313,1.87806,2.69313
1523484000,2.78616,3.23913,2.78616,3.2388
1523487600,3.22318,3.22318,2.65179,2.65179
1523491200,2.58858,2.58858,2.29018,2.30676
1523494800,2.31606,2.34738,2.1518,2.1518
1523498400,2.12806,2.12806,1.94237,1.96241
1523502000,1.99018,1.99018,1.87127,1.87127
1523505600,1.86631,2.32324,1.86631,2.32324
1523509200,2.38998,2.47761,2.30173,2.30173
1523512800,2.24092,2.24092,1.93594,1.93594
1523516400,1.87806,1.87806,1.5264,1.56174
1523520000,1.61294,1.81366,1.61294,1.81366
1523523600,1.82786,1.91666,1.82786,1.89534
1523527200,1.87361,1.87361,1.55803,1.55803
1523530800,1.56485,1.5671,1.17189,1.17189
1523534400,1.12806,1.12806,0.967825,0.967825
1523538000,0.915574,1.00929,0.893963,1.00929
1523541600,1.0102,1.32544,0.956938,1.32544
1523545200,1.37731,2.09222,1.37731,2.09222
1523548800,2.17356,2.23488,1.88538,1.88538
1523552400,1.87806,1.9127,1.61998,1.61998
1523556000,1.54251,1.54286,1.37837,1.37837
1523559600,1.30656,1.45901,1.28752,1.45901
1523563200,1.49365,1.66475,1.49365,1.62491
1523566800,1.64254,1.9589,1.64254,1.92248
1523570400,1.87806,1.88565,1.74234,1.88565
1523574000,1.88315,1.98567,1.88315,1.98567
1523577600,1.9896,1.9896,1.85888,1.92749
1523581200,1.91314,1.91314,1.79545,1.79545
1523584800,1.75113,1.89602,1.71269,1.89508
1523588400,1.87806,1.87806,1.81245,1.86387
1523592000,1.83675,2.06707,1.83349,1.9222
1523595600,1.87589,1.87589,1.57084,1.57084
1523599200,1.51659,1.51659,1.27636,1.3282
1523602800,1.34997,1.56479,1.34997,1.56479
1523606400,1.62806,1.93614,1.62806,1.93614
1523610000,1.90762,1.90762,1.49997,1.49997
1523613600,1.46007,1.46007,1.3222,1.37812
1523617200,1.37831,1.88775,1.36832,1.88775
1523620800,1.90428,2.04172,1.87859,1.93039
1523624400,1.87806,1.87806,1.61658,1.68018
1523628000,1.71885,2.09005,1.71885,2.04104
1523631600,1.98863,2.19322,1.95318,2.15514
1523635200,2.12372,2.14201,2.05214,2.05214
1523638800,2.04377,2.04377,1.92303,1.92303
1523642400,1.87806,1.87806,1.48831,1.48831
1523646000,1.41655,1.41655,0.989419,0.989419
1523649600,1.0005,1.20318,1.0005,1.20318
1523653200,1.22679,1.36956,1.22679,1.36956
1523656800,1.43324,1.81939,1.43324,1.81939
1523660400,1.87806,2.00283,1.87806,1.90868
1523664000,1.92291,2.2036,1.92291,2.2036
1523667600,2.21806,2.71505,2.21806,2.71505
1523671200,2.76876,2.90951,2.75139,2.90951
1523674800,2.93647,3.0522,2.93647,2.94214
1523678400,2.87806,2.87806,2.69882,2.71462
1523682000,2.72415,2.72415,2.20379,2.20379
1523685600,2.15297,2.15297,1.87584,1.87584
1523689200,1.77938,1.77938,1.60955,1.76694
1523692800,1.82273,1.88765,1.77949,1.85341
1523696400,1.87806,2.04297,1.87806,2.04297
1523700000,2.04958,2.2805,2.04958,2.2805
1523703600,2.31404,2.31937,2.20757,2.21985
1523707200,2.23348,2.28039,1.95442,1.95442
1523710800,1.92364,1.97372,1.63316,1.63316
1523714400,1.62806,1.66076,1.39905,1.39905
1523718000,1.36942,1.67785,1.36189,1.67785
1523721600,1.75123,2.35891,1.75123,2.35891
1523725200,2.41593,2.61547,2.41593,2.59159
1523728800,2.61507,2.61507,1.97564,1.97564
1523732400,1.87806,1.87806,1.26239,1.26239
1523736000,1.24703,1.46593,1.24703,1.39552
1523739600,1.36011,1.61204,1.36011,1.61204
1523743200,1.63001,1.88165,1.63001,1.88165
1523746800,1.91693,2.43697,1.91693,2.42065
1523750400,2.37806,2.65794,2.30733,2.65794
1523754000,2.72186,3.1328,2.72186,3.1328
1523757600,3.14167,3.14167,2.59815,2.59815
1523761200,2.55109,2.55109,2.25296,2.25296
1523764800,2.18765,2.18765,1.84732,1.87127
1523768400,1.87806,1.87806,1.64672,1.64672
1523772000,1.61786,1.61786,1.52585,1.61155
1523775600,1.66936,1.79706,1.63414,1.79706
1523779200,1.89709,2.2422,1.89709,2.2422
1523782800,2.29751,2.69662,2.29751,2.67271
1523786400,2.62806,2.85356,2.56068,2.85356
1523790000,2.84523,2.84523,2.44968,2.44968
1523793600,2.44003,2.59071,2.43771,2.59071
1523797200,2.59635,2.59635,2.28024,2.28024
1523800800,2.22841,2.22841,1.97827,1.97827
1523804400,1.87806,1.87806,1.37327,1.37327
1523808000,1.29966,1.29966,0.904546,0.904546
1523811600,0.876578,0.876578,0.549089,0.581737
1523815200,0.654398,1.51366,0.654398,1.51366
1523818800,1.57175,1.87339,1.57175,1.7187
1523822400,1.62806,1.78123,1.53139,1.78123
1523826000,1.86247,2.53725,1.86247,2.53725
1523829600,2.54645,2.55262,2.31431,2.31504
1523833200,2.30048,2.30048,2.17522,2.17522
1523836800,2.15663,2.15663,1.91934,1.91934
1523840400,1.87806,1.87806,1.40427,1.40427
1523844000,1.36886,1.36886,1.18088,1.18088
1523847600,1.13668,1.29705,1.08393,1.29705
1523851200,1.29096,1.45715,1.17577,1.45715
1523854800,1.5139,1.66102,1.49123,1.65322
1523858400,1.62806,1.64331,1.49826,1.49826
1523862000,1.43562,1.43562,1.02469,1.24264
1523865600,1.3087,1.3087,1.09268,1.10989
1523869200,1.21002,1.68812,1.21002,1.56562
1523872800,1.5636,1.84329,1.5636,1.84329
1523876400,1.87806,2.14889,1.87806,2.14889
1523880000,2.23317,2.87663,2.23317,2.87663
1523883600,2.90062,2.9057,2.7471,2.82158
1523887200,2.83139,2.94366,2.80756,2.93601
1523890800,2.93727,2.93727,2.4052,2.4052
1523894400,2.37806,2.37806,2.02256,2.02256
1523898000,1.99303,1.99303,1.64009,1.67843
1523901600,1.70193,1.80464,1.64169,1.80464
1523905200,1.85243,1.96127,1.83224,1.96127
1523908800,2.01543,2.0642,1.83294,1.87428
1523912400,1.87806,1.87806,1.74336,1.74336
1523916000,1.75175,1.87489,1.75175,1.77433
1523919600,1.71625,1.71625,1.39433,1.39433
1523923200,1.28267,1.28267,1.12996,1.16744
1523926800,1.1892,1.50108,1.1892,1.42836
1523930400,1.37806,1.40265,1.3197,1.38452
1523934000,1.41023,1.41023,1.19328,1.3432
1523937600,1.41526,1.65214,1.41526,1.65214
1523941200,1.67211,1.78505,1.64207,1.78505
1523944800,1.80583,2.00966,1.80583,1.94932
1523948400,1.87806,2.09648,1.69389,2.09648
1523952000,2.1508,2.19528,2.04874,2.04874
1523955600,2.02428,2.02428,1.69677,1.69677
1523959200,1.67212,1.81155,1.60476,1.81155
1523962800,1.88378,2.11319,1.88378,1.893
1523966400,1.87806,1.87806,1.65584,1.65584
1523970000,1.63779,1.63779,1.58473,1.58473
1523973600,1.56306,2.21238,1.56306,2.2102
1523977200,2.19923,2.21521,2.1609,2.1609
1523980800,2.19705,2.23473,1.96675,1.96675
1523984400,1.87806,1.87806,1.23618,1.23618
1523988000,1.20266,1.3002,1.17402,1.3002
1523991600,1.32616,1.5237,1.32616,1.5237
1523995200,1.55941,1.95952,1.55941,1.95952
1523998800,2.00228,2.07479,1.871,1.871
1524002400,1.87806,1.88684,1.74521,1.77637
1524006000,1.81684,1.81684,1.59397,1.8151
1524009600,1.91177,2.22034,1.91177,2.22034
1524013200,2.27201,2.31216,1.79361,1.79361
1524016800,1.71686,1.94306,1.71247,1.91651
1524020400,1.87806,1.87806,1.76133,1.76133
1524024000,1.75796,1.89779,1.75796,1.83073
1524027600,1.79219,1.79219,1.61697,1.61697
1524031200,1.58417,1.58874,1.52083,1.54709
1524034800,1.53244,1.54557,1.44655,1.44655
1524038400,1.37806,1.37806,1.15884,1.16748
1524042000,1.18736,1.44528,1.18736,1.44528
1524045600,1.46739,1.66031,1.46739,1.65067
1524049200,1.67216,1.77329,1.67216,1.75966
1524052800,1.75953,1.89416,1.75953,1.89416
1524056400,1.87806,1.92217,1.79789,1.90992
1524060000,1.8888,1.8888,1.40125,1.40125
1524063600,1.32748,1.32748,1.13699,1.1604
1524067200,1.2098,1.3334,1.2098,1.28768
