T,O,H,L,C
1550239200,1.0012,1.0012,1.01364,1.01305
1550242800,1.01308,1.0059,1.01453,1.00814
1550246400,1.00856,1.00668,1.02236,1.02054
1550250000,1.02066,1.01157,1.02288,1.02058
1550253600,1.02108,1.01929,1.03041,1.02743
1550257200,1.02712,1.02274,1.02957,1.02362
1550260800,1.02333,1.02031,1.03113,1.02949
1550264400,1.02997,1.02682,1.03104,1.0304
1550268000,1.0304,1.02918,1.04157,1.03974
1550271600,1.04015,1.03995,1.04731,1.04081
1550275200,1.04094,1.03504,1.04759,1.04491
1550278800,1.04449,1.04031,1.05,1.05
1550282400,1.04985,1.04823,1.05777,1.0496
1550286000,1.04974,1.04627,1.05595,1.04819
1550289600,1.04787,1.03598,1.05039,1.03598
1550293200,1.03575,1.03154,1.03961,1.03668
1550296800,1.03649,1.03243,1.03996,1.03486
1550300400,1.03495,1.0242,1.037,1.02841
1550304000,1.02862,1.01382,1.03074,1.01386
1550307600,1.01415,1.00952,1.01691,1.01233
1550311200,1.01266,1.00794,1.01433,1.01312
1550314800,1.01361,1.01212,1.02452,1.02406
1550318400,1.02445,1.02398,1.03149,1.03106
1550322000,1.03114,1.02859,1.03592,1.03218
1550325600,1.03238,1.0227,1.03348,1.02392
1550329200,1.02354,1.02101,1.03142,1.03142
1550332800,1.03163,1.02951,1.04193,1.03997
1550336400,1.0401,1.03881,1.0492,1.04831
1550340000,1.04792,1.04442,1.05632,1.04636
1550343600,1.04639,1.04084,1.04644,1.04388
1550347200,1.04429,1.03802,1.04596,1.0386
1550350800,1.03873,1.0377,1.04987,1.04773
1550354400,1.04801,1.04554,1.06057,1.0603
1550358000,1.0603,1.05304,1.06762,1.05727
1550361600,1.05737,1.05435,1.06186,1.06186
1550365200,1.06223,1.06108,1.0724,1.07072
1550368800,1.07121,1.07072,1.08145,1.07462
1550372400,1.07443,1.06602,1.07449,1.06961
1550376000,1.06957,1.06594,1.07089,1.07057
1550379600,1.0702,1.06285,1.07137,1.06461
1550383200,1.06491,1.06075,1.0707,1.06548
1550386800,1.06499,1.05988,1.06846,1.06825
1550390400,1.06862,1.05468,1.06891,1.05555
1550394000,1.05573,1.05573,1.06294,1.05987
1550397600,1.0599,1.0594,1.07537,1.07476
1550401200,1.07479,1.06864,1.07545,1.07052
1550404800,1.07042,1.06518,1.07244,1.06895
1550408400,1.06861,1.06783,1.07588,1.07379
1550412000,1.07406,1.0652,1.07533,1.07277
1550415600,1.07236,1.06999,1.07508,1.07172
1550419200,1.07162,1.06992,1.07951,1.07951
1550422800,1.0794,1.07846,1.0952,1.09422
1550426400,1.09376,1.09044,1.09864,1.09724
1550430000,1.09692,1.08977,1.1003,1.09169
1550433600,1.0919,1.08955,1.10138,1.09008
1550437200,1.08985,1.08525,1.09292,1.09155
1550440800,1.09153,1.083,1.09196,1.09131
1550444400,1.09177,1.08971,1.1041,1.0976
1550448000,1.09719,1.09562,1.10373,1.10361
1550451600,1.10399,1.10041,1.11016,1.10569
1550455200,1.10586,1.10287,1.11724,1.11675
1550458800,1.11683,1.10979,1.11764,1.11047
1550462400,1.11053,1.09666,1.11164,1.09949
1550466000,1.09909,1.08586,1.10092,1.08636
1550469600,1.08636,1.08075,1.08798,1.08437
1550473200,1.0843,1.07509,1.08442,1.08041
1550476800,1.08013,1.07695,1.08374,1.07853
1550480400,1.07838,1.07267,1.08137,1.07409
1550484000,1.07458,1.07458,1.08932,1.08017
1550487600,1.08016,1.07106,1.08016,1.07106
1550491200,1.07101,1.06669,1.07597,1.07201
1550494800,1.07226,1.07054,1.08057,1.07787
1550498400,1.07767,1.07222,1.08001,1.07847
1550502000,1.07813,1.06915,1.0804,1.07875
1550505600,1.07885,1.07843,1.09196,1.08871
1550509200,1.089,1.08698,1.09909,1.09883
1550512800,1.09851,1.09791,1.10704,1.10263
1550516400,1.10258,1.10143,1.11047,1.10998
1550520000,1.10951,1.10785,1.11917,1.11688
1550523600,1.11646,1.11098,1.11822,1.11234
1550527200,1.11273,1.10113,1.11273,1.10256
1550530800,1.10231,1.10067,1.10875,1.10449
1550534400,1.10442,1.10002,1.10689,1.10665
1550538000,1.10617,1.10476,1.11469,1.11058
1550541600,1.11018,1.10645,1.11827,1.11774
1550545200,1.11768,1.11305,1.12056,1.11644
1550548800,1.1164,1.10008,1.1164,1.10503
1550552400,1.10531,1.10332,1.12169,1.12118
1550556000,1.12111,1.11811,1.12628,1.12619
1550559600,1.12643,1.11564,1.12725,1.12027
1550563200,1.12028,1.11702,1.1266,1.12523
1550566800,1.12507,1.12179,1.13065,1.12891
1550570400,1.12876,1.1262,1.13558,1.1328
1550574000,1.13254,1.12759,1.14024,1.13623
1550577600,1.13592,1.13075,1.13778,1.13416
1550581200,1.13381,1.12766,1.1378,1.12959
1550584800,1.12911,1.11878,1.13018,1.12276
1550588400,1.12242,1.12023,1.12599,1.12077
1550592000,1.12118,1.11545,1.1235,1.11801
1550595600,1.1184,1.11326,1.12266,1.11338
1550599200,1.11315,1.10431,1.11669,1.11612
1550602800,1.11589,1.11384,1.12558,1.12328
1550606400,1.12356,1.11816,1.1248,1.12252
1550610000,1.12241,1.11404,1.12335,1.11773
1550613600,1.11816,1.11092,1.12502,1.12439
1550617200,1.12413,1.1162,1.12484,1.12198
1550620800,1.12226,1.1114,1.12256,1.11879
1550624400,1.11891,1.1106,1.12357,1.11308
1550628000,1.11347,1.11017,1.11661,1.11115
1550631600,1.11153,1.11153,1.12109,1.11747
1550635200,1.1173,1.11067,1.11924,1.11168
1550638800,1.11174,1.10991,1.1183,1.11053
1550642400,1.11067,1.10683,1.11513,1.10805
1550646000,1.10851,1.1038,1.11452,1.11365
1550649600,1.11408,1.10714,1.11884,1.10714
1550653200,1.10674,1.09663,1.10849,1.09863
1550656800,1.0985,1.09146,1.1027,1.1027
1550660400,1.10267,1.09161,1.10822,1.09195
1550664000,1.09241,1.09241,1.10572,1.10068
1550667600,1.10074,1.09704,1.10506,1.09752
1550671200,1.09794,1.09368,1.10429,1.10208
1550674800,1.10236,1.09526,1.10406,1.09685
1550678400,1.09661,1.09546,1.10431,1.10388
1550682000,1.10391,1.09672,1.10431,1.09969
1550685600,1.0999,1.08704,1.10071,1.08984
1550689200,1.08972,1.08758,1.09608,1.0934
1550692800,1.09309,1.09035,1.10509,1.10438
1550696400,1.10418,1.10215,1.11021,1.1072
1550700000,1.10746,1.10626,1.11919,1.11721
1550703600,1.11719,1.11719,1.13015,1.12645
1550707200,1.12693,1.12693,1.13869,1.13776
1550710800,1.13728,1.1306,1.1383,1.13488
1550714400,1.13509,1.12886,1.13743,1.13667
1550718000,1.13653,1.12911,1.13788,1.13749
1550721600,1.13743,1.1279,1.13943,1.12959
1550725200,1.12939,1.12138,1.12939,1.12138
1550728800,1.12118,1.11732,1.12233,1.11911
1550732400,1.11861,1.11737,1.13268,1.12821
1550736000,1.12796,1.12305,1.13193,1.1247
1550739600,1.12443,1.11906,1.13199,1.12109
1550743200,1.12153,1.11643,1.12417,1.11898
1550746800,1.11914,1.11907,1.12609,1.1211
1550750400,1.12089,1.11704,1.13034,1.12527
1550754000,1.12521,1.1205,1.12955,1.128
1550757600,1.12784,1.12465,1.1311,1.12686
1550761200,1.12675,1.12171,1.1296,1.12692
1550764800,1.12651,1.11865,1.12651,1.12303
1550768400,1.12313,1.11738,1.1306,1.11871
1550772000,1.11875,1.11745,1.12284,1.11907
1550775600,1.11913,1.1089,1.11984,1.11159
1550779200,1.11157,1.11035,1.12099,1.11994
1550782800,1.11981,1.11355,1.12255,1.12214
1550786400,1.12263,1.11802,1.12508,1.12229
1550790000,1.12214,1.12214,1.13388,1.12771
1550793600,1.12727,1.12325,1.12899,1.1287
1550797200,1.12896,1.12402,1.13235,1.13153
1550800800,1.13163,1.13042,1.14246,1.13806
1550804400,1.13815,1.13315,1.14169,1.13506
1550808000,1.13515,1.13315,1.14516,1.13809
1550811600,1.13848,1.13109,1.13948,1.13541
1550815200,1.13515,1.12828,1.13898,1.12943
1550818800,1.12901,1.11485,1.13032,1.11493
1550822400,1.11506,1.11282,1.11982,1.1177
1550826000,1.11797,1.11748,1.12636,1.12449
1550829600,1.12466,1.12438,1.13235,1.1273
1550833200,1.12699,1.11612,1.12869,1.11763
1550836800,1.11758,1.11424,1.12618,1.12442
1550840400,1.12425,1.12335,1.13127,1.12335
1550844000,1.12308,1.12207,1.13197,1.13037
1550847600,1.13044,1.12335,1.13469,1.12597
1550851200,1.12629,1.12574,1.13537,1.13125
1550854800,1.13113,1.12614,1.13322,1.13028
1550858400,1.13008,1.13008,1.1359,1.13487
1550862000,1.13469,1.13206,1.14873,1.14114
1550865600,1.1413,1.1413,1.14678,1.14233
1550869200,1.14209,1.12978,1.1427,1.13252
1550872800,1.13276,1.12576,1.13496,1.12632
1550876400,1.12619,1.11527,1.12627,1.11682
1550880000,1.11682,1.11432,1.12089,1.11987
1550883600,1.12004,1.1083,1.12045,1.11671
1550887200,1.11642,1.10388,1.11921,1.10428
1550890800,1.10435,1.10322,1.12072,1.12072
1550894400,1.12074,1.11152,1.12233,1.11402
1550898000,1.1138,1.11229,1.12838,1.12119
1550901600,1.12129,1.11385,1.12291,1.12239
1550905200,1.12191,1.11986,1.12602,1.12039
1550908800,1.1206,1.118,1.1249,1.12148
1550912400,1.12173,1.10887,1.12405,1.10891
1550916000,1.10884,1.10661,1.11602,1.11602
1550919600,1.11649,1.10994,1.11992,1.10994
1550923200,1.10991,1.10745,1.11575,1.11458
1550926800,1.11471,1.10821,1.11572,1.11167
1550930400,1.11171,1.11126,1.11855,1.11363
1550934000,1.11348,1.11029,1.11914,1.11698
1550937600,1.11696,1.11487,1.12215,1.12086
1550941200,1.1211,1.11947,1.1353,1.13526
1550944800,1.13545,1.12746,1.13618,1.13165
1550948400,1.13205,1.12743,1.13504,1.13382
1550952000,1.1341,1.13276,1.1424,1.14048
1550955600,1.14046,1.13358,1.14432,1.13545
1550959200,1.13586,1.13361,1.14214,1.13619
1550962800,1.13639,1.13631,1.14446,1.14238
1550966400,1.14279,1.13974,1.14925,1.14608
1550970000,1.14612,1.14406,1.15003,1.14754
1550973600,1.14787,1.14588,1.15282,1.1527
1550977200,1.1527,1.13883,1.15566,1.14383
1550980800,1.14336,1.13962,1.14578,1.14
1550984400,1.13995,1.13494,1.14048,1.13949
1550988000,1.13974,1.13183,1.14014,1.13302
1550991600,1.13311,1.12935,1.13473,1.13135
1550995200,1.13183,1.12782,1.13294,1.12965
1550998800,1.13008,1.12212,1.13251,1.12586
1551002400,1.12619,1.11567,1.12981,1.12458
1551006000,1.12414,1.11759,1.12534,1.11993
1551009600,1.12014,1.11928,1.12671,1.12432
1551013200,1.12417,1.12281,1.13386,1.1318
1551016800,1.1319,1.12543,1.1323,1.12829
1551020400,1.12875,1.12653,1.13756,1.13155
1551024000,1.13191,1.12746,1.1365,1.13085
1551027600,1.13077,1.11481,1.13154,1.11613
1551031200,1.11577,1.11577,1.12848,1.12664
1551034800,1.12628,1.12475,1.13517,1.13422
1551038400,1.13403,1.12508,1.1367,1.12591
1551042000,1.12565,1.11741,1.12875,1.12498
1551045600,1.12533,1.12137,1.12871,1.12405
1551049200,1.12449,1.12359,1.13317,1.12636
1551052800,1.12591,1.12489,1.13367,1.12861
1551056400,1.12892,1.12102,1.12931,1.1252
1551060000,1.12511,1.12503,1.13548,1.1334
1551063600,1.13353,1.12413,1.13576,1.13045
1551067200,1.13057,1.12541,1.13269,1.12564
1551070800,1.12515,1.12415,1.13484,1.13449
1551074400,1.13451,1.12998,1.13532,1.13056
1551078000,1.13008,1.12525,1.13874,1.13708
1551081600,1.1366,1.1366,1.14707,1.13948
1551085200,1.13999,1.13048,1.13999,1.13411
1551088800,1.13442,1.1316,1.13865,1.13814
1551092400,1.13848,1.13629,1.14572,1.1417
1551096000,1.1419,1.13942,1.15224,1.15151
1551099600,1.15189,1.1465,1.15322,1.15071
1551103200,1.15111,1.14496,1.15808,1.15665
1551106800,1.15709,1.15109,1.16259,1.15189
1551110400,1.15235,1.15124,1.16395,1.16324
1551114000,1.16354,1.15348,1.16566,1.15421
1551117600,1.15374,1.14885,1.15585,1.15101
1551121200,1.15127,1.14321,1.15411,1.14367
1551124800,1.14394,1.14231,1.15065,1.14552
1551128400,1.1451,1.14479,1.15845,1.15622
1551132000,1.15591,1.14808,1.16006,1.14808
1551135600,1.1476,1.14508,1.15856,1.15769
1551139200,1.15726,1.1541,1.165,1.15772
1551142800,1.15769,1.15232,1.16217,1.15912
1551146400,1.15914,1.15914,1.17195,1.17058
1551150000,1.1707,1.16244,1.17618,1.16354
1551153600,1.16335,1.14877,1.16615,1.15278
1551157200,1.15302,1.1464,1.15604,1.14797
1551160800,1.1476,1.14575,1.15471,1.14726
1551164400,1.14722,1.14469,1.15254,1.14933
1551168000,1.1497,1.1493,1.15551,1.15152
1551171600,1.15155,1.13781,1.15201,1.1422
1551175200,1.14215,1.13721,1.14422,1.14269
1551178800,1.14302,1.12444,1.14389,1.12497
1551182400,1.12456,1.12456,1.14146,1.14021
1551186000,1.13973,1.13586,1.14171,1.13853
1551189600,1.13868,1.12945,1.14059,1.13466
1551193200,1.13432,1.12759,1.13502,1.12813
1551196800,1.12795,1.11487,1.12968,1.11616
1551200400,1.11622,1.1093,1.12619,1.125
1551204000,1.12466,1.12398,1.13938,1.13762
1551207600,1.13719,1.13636,1.15067,1.14566
1551211200,1.1453,1.13806,1.14648,1.14129
1551214800,1.14158,1.1325,1.14291,1.13573
1551218400,1.13608,1.13608,1.14731,1.14292
1551222000,1.14284,1.13257,1.14543,1.1328
1551225600,1.13311,1.12146,1.13451,1.12311
1551229200,1.12296,1.12084,1.12966,1.12092
1551232800,1.12126,1.12114,1.13189,1.13119
1551236400,1.13122,1.13043,1.13911,1.13853
1551240000,1.13868,1.13582,1.14642,1.13959
1551243600,1.13964,1.13481,1.14547,1.13754
1551247200,1.13704,1.12468,1.13944,1.12671
1551250800,1.12672,1.11897,1.12767,1.12748
1551254400,1.12707,1.1248,1.13069,1.12578
1551258000,1.12593,1.12333,1.1281,1.12391
1551261600,1.12431,1.12205,1.13005,1.12611
1551265200,1.12571,1.12319,1.13046,1.12637
1551268800,1.12591,1.12309,1.1313,1.1308
1551272400,1.13077,1.12139,1.13085,1.12574
1551276000,1.12542,1.12325,1.13041,1.12334
1551279600,1.12378,1.12251,1.13156,1.12731
1551283200,1.12688,1.12688,1.13343,1.13068
1551286800,1.13056,1.1303,1.14171,1.14147
1551290400,1.1418,1.14,1.15052,1.14839
1551294000,1.14843,1.14443,1.15318,1.14615
1551297600,1.14655,1.14516,1.15411,1.14792
1551301200,1.14805,1.14264,1.1531,1.15125
1551304800,1.15148,1.14235,1.15148,1.14352
1551308400,1.14304,1.14216,1.1506,1.14809
1551312000,1.14764,1.1443,1.15137,1.14847
1551315600,1.14873,1.14707,1.15813,1.1538
1551319200,1.15341,1.13996,1.15733,1.14211
1551322800,1.14255,1.1358,1.14255,1.13681
1551326400,1.13702,1.12566,1.13856,1.12666
1551330000,1.12697,1.12429,1.13098,1.1276
1551333600,1.12734,1.12205,1.12893,1.12867
1551337200,1.12879,1.12494,1.13402,1.12518
1551340800,1.12471,1.1179,1.12471,1.11956
1551344400,1.11987,1.11987,1.13795,1.1378
1551348000,1.13786,1.13747,1.14758,1.146
1551351600,1.1464,1.13921,1.15107,1.15103
1551355200,1.15084,1.14641,1.15252,1.14793
1551358800,1.14764,1.14227,1.15078,1.14231
1551362400,1.14244,1.13679,1.14266,1.14168
1551366000,1.14175,1.13981,1.14505,1.14172
1551369600,1.14185,1.13665,1.14661,1.13689
1551373200,1.13666,1.1291,1.13768,1.13299
1551376800,1.13285,1.12988,1.13579,1.13539
1551380400,1.13587,1.1322,1.14064,1.13424
1551384000,1.13448,1.12999,1.13873,1.13029
1551387600,1.13051,1.12931,1.1371,1.13462
1551391200,1.13478,1.13167,1.14016,1.13771
1551394800,1.13814,1.13773,1.14701,1.13965
1551398400,1.13937,1.12431,1.13941,1.12526
1551402000,1.12478,1.12171,1.12944,1.12453
1551405600,1.1242,1.11694,1.12734,1.11798
1551409200,1.1179,1.11493,1.12509,1.12123
1551412800,1.12133,1.1196,1.13083,1.13078
1551416400,1.13128,1.12399,1.13181,1.12785
1551420000,1.12772,1.11516,1.12772,1.11537
1551423600,1.11505,1.11505,1.12701,1.12526
1551427200,1.12571,1.12429,1.14039,1.13843
1551430800,1.13837,1.13189,1.14379,1.14202
1551434400,1.14181,1.12586,1.14268,1.12829
1551438000,1.12862,1.1229,1.13467,1.13089
1551441600,1.13115,1.12613,1.13297,1.12944
1551445200,1.1297,1.12534,1.13579,1.13088
1551448800,1.13069,1.12253,1.13069,1.1239
1551452400,1.1242,1.11749,1.12508,1.12161
1551456000,1.1212,1.11885,1.12891,1.12673
1551459600,1.1267,1.12165,1.13017,1.12193
1551463200,1.12146,1.12146,1.12952,1.12425
1551466800,1.12407,1.1224,1.13646,1.13617
1551470400,1.13654,1.12435,1.13761,1.12689
1551474000,1.12666,1.12664,1.15117,1.1511
1551477600,1.15159,1.14154,1.15159,1.14276
1551481200,1.14265,1.13533,1.1498,1.14587
1551484800,1.14615,1.146,1.15304,1.15196
1551488400,1.15171,1.14924,1.15613,1.15412
1551492000,1.15369,1.1535,1.16635,1.16522
1551495600,1.16517,1.16088,1.17981,1.17981
1551499200,1.17936,1.17229,1.17999,1.17229
1551502800,1.17263,1.16854,1.17455,1.16886
1551506400,1.16862,1.16063,1.16953,1.16532
1551510000,1.16565,1.16051,1.16831,1.16065
1551513600,1.16082,1.16033,1.16986,1.16608
1551517200,1.1664,1.1602,1.16934,1.166
1551520800,1.16567,1.16045,1.16856,1.16614
1551524400,1.16607,1.16593,1.1716,1.16671
1551528000,1.16713,1.15917,1.17001,1.16069
1551531600,1.16093,1.15767,1.16484,1.16202
1551535200,1.16181,1.16118,1.16654,1.16446
1551538800,1.1645,1.15969,1.17334,1.16845
1551542400,1.16887,1.16865,1.17354,1.17083
1551546000,1.17107,1.16192,1.17171,1.16198
1551549600,1.16188,1.15107,1.16188,1.15207
1551553200,1.152,1.14564,1.15494,1.14865
1551556800,1.14844,1.14532,1.15285,1.1486
1551560400,1.149,1.14464,1.15106,1.14693
1551564000,1.14668,1.13935,1.14768,1.14691
1551567600,1.1468,1.14283,1.15364,1.15361
1551571200,1.15326,1.14597,1.15548,1.15319
1551574800,1.15328,1.15184,1.15809,1.15415
1551578400,1.15368,1.15097,1.15744,1.15335
1551582000,1.15326,1.15118,1.16263,1.16176
1551585600,1.1613,1.15379,1.16232,1.16091
1551589200,1.16136,1.16021,1.16534,1.16444
1551592800,1.16407,1.16346,1.1699,1.16695
1551596400,1.16731,1.16169,1.17434,1.17434
1551600000,1.1748,1.17083,1.17799,1.17257
1551603600,1.17231,1.16488,1.17276,1.16892
1551607200,1.16928,1.15735,1.17222,1.15809
1551610800,1.15782,1.15716,1.16401,1.16314
1551614400,1.1633,1.16144,1.17248,1.17202
1551618000,1.17198,1.16999,1.17708,1.17478
1551621600,1.17488,1.17472,1.18731,1.18284
1551625200,1.18248,1.17428,1.18458,1.17652
1551628800,1.17665,1.17277,1.17893,1.17775
1551632400,1.17734,1.17137,1.17931,1.17708
1551636000,1.17723,1.16828,1.17963,1.17219
1551639600,1.17178,1.15888,1.17178,1.16192
1551643200,1.16173,1.15949,1.16806,1.16803
1551646800,1.16843,1.15919,1.17307,1.16376
1551650400,1.16385,1.14994,1.1661,1.15951
1551654000,1.15976,1.15621,1.16561,1.16242
1551657600,1.1629,1.15756,1.16597,1.16555
1551661200,1.16576,1.16063,1.17026,1.16274
1551664800,1.16281,1.14832,1.1636,1.15095
1551668400,1.15123,1.14855,1.1617,1.15758
1551672000,1.15722,1.1524,1.16087,1.1584
1551675600,1.15858,1.15288,1.16193,1.15327
1551679200,1.15277,1.14958,1.16113,1.15584
1551682800,1.15597,1.15424,1.16046,1.15505
1551686400,1.15529,1.15322,1.16282,1.1624
1551690000,1.16244,1.16172,1.16922,1.16735
1551693600,1.16759,1.16497,1.17141,1.16706
1551697200,1.1672,1.15348,1.1672,1.15509
1551700800,1.15554,1.15257,1.16431,1.16013
1551704400,1.15999,1.1561,1.16587,1.16419
1551708000,1.16462,1.15853,1.16787,1.16474
1551711600,1.16452,1.16452,1.17752,1.1767
1551715200,1.17708,1.17641,1.19115,1.18992
1551718800,1.18979,1.18345,1.19239,1.19188
1551722400,1.19162,1.18567,1.19236,1.18989
1551726000,1.18973,1.1873,1.19596,1.194
1551729600,1.19391,1.19123,1.19955,1.19516
1551733200,1.19484,1.1948,1.2096,1.20298
1551736800,1.20275,1.19788,1.20709,1.20238
1551740400,1.20265,1.19756,1.20739,1.20192
1551744000,1.20182,1.19711,1.20283,1.19768
1551747600,1.19729,1.19234,1.19929,1.19726
1551751200,1.19775,1.18974,1.20102,1.19368
1551754800,1.19403,1.1884,1.19623,1.19396
1551758400,1.19363,1.18786,1.19537,1.19304
1551762000,1.1926,1.18707,1.19433,1.18746
1551765600,1.1873,1.18156,1.18873,1.18324
1551769200,1.18372,1.17844,1.18762,1.18462
1551772800,1.18445,1.17987,1.18665,1.1847
1551776400,1.18479,1.18473,1.19902,1.19841
1551780000,1.19802,1.19454,1.20193,1.19916
1551783600,1.19921,1.18904,1.20113,1.18972
1551787200,1.18981,1.18371,1.18981,1.18618
1551790800,1.18576,1.17518,1.18598,1.17786
1551794400,1.17758,1.17388,1.18932,1.18927
1551798000,1.18881,1.18535,1.19297,1.18577
1551801600,1.18622,1.18291,1.18947,1.18883
1551805200,1.18882,1.18361,1.1993,1.1963
1551808800,1.1966,1.19612,1.20776,1.20501
1551812400,1.20502,1.20163,1.20833,1.20407
1551816000,1.20384,1.20062,1.20843,1.20291
1551819600,1.20241,1.20034,1.20889,1.20276
1551823200,1.2029,1.19288,1.20977,1.19532
1551826800,1.19552,1.19158,1.198,1.19333
1551830400,1.19313,1.19018,1.19906,1.19061
1551834000,1.19017,1.19001,1.19657,1.19059
1551837600,1.19075,1.18298,1.19736,1.1846
1551841200,1.18455,1.1727,1.18663,1.17285
1551844800,1.17259,1.17104,1.1783,1.1775
1551848400,1.17793,1.16943,1.18034,1.17072
1551852000,1.17098,1.16777,1.17515,1.17453
1551855600,1.17451,1.17159,1.18162,1.17826
1551859200,1.17864,1.17177,1.17916,1.17772
1551862800,1.17783,1.17505,1.1881,1.18743
1551866400,1.18734,1.18693,1.19517,1.18992
1551870000,1.1895,1.18338,1.19204,1.18564
1551873600,1.18594,1.1722,1.18594,1.17352
1551877200,1.17402,1.16401,1.17509,1.16563
1551880800,1.16566,1.16131,1.16654,1.1655
1551884400,1.16599,1.1587,1.16706,1.16023
1551888000,1.16037,1.15694,1.16686,1.15958
1551891600,1.15932,1.15791,1.16581,1.16216
1551895200,1.1624,1.1594,1.16827,1.15984
1551898800,1.16023,1.15509,1.16143,1.15638
1551902400,1.1562,1.15225,1.15794,1.1532
1551906000,1.15306,1.14088,1.15512,1.14167
1551909600,1.14121,1.13499,1.14381,1.13799
1551913200,1.13786,1.13661,1.14984,1.14436
1551916800,1.14422,1.12845,1.14488,1.12868
1551920400,1.12823,1.12355,1.1345,1.13083
1551924000,1.13092,1.12083,1.13237,1.12478
1551927600,1.12504,1.12493,1.13885,1.13468
1551931200,1.13439,1.13396,1.14474,1.14466
1551934800,1.14425,1.13503,1.14482,1.13999
1551938400,1.13962,1.13962,1.15265,1.15217
1551942000,1.15238,1.15137,1.16097,1.15703
1551945600,1.15726,1.15552,1.1662,1.16399
1551949200,1.16415,1.16151,1.16947,1.16169
1551952800,1.16165,1.15482,1.16394,1.15988
1551956400,1.15944,1.1534,1.16016,1.15666
1551960000,1.15697,1.15546,1.16684,1.164
1551963600,1.16408,1.16281,1.16781,1.16537
1551967200,1.16551,1.16468,1.18317,1.18152
1551970800,1.18182,1.17635,1.18601,1.18235
1551974400,1.18195,1.17803,1.18639,1.17904
1551978000,1.17874,1.16749,1.17921,1.16834
1551981600,1.16863,1.16755,1.17893,1.17795
1551985200,1.17769,1.17539,1.1819,1.17996
1551988800,1.17946,1.17623,1.18913,1.18334
1551992400,1.18341,1.17712,1.18559,1.17796
1551996000,1.1776,1.16804,1.1776,1.17177
1551999600,1.17169,1.16116,1.17214,1.16541
1552003200,1.16578,1.16578,1.17887,1.17788
1552006800,1.17784,1.1753,1.18179,1.17877
1552010400,1.17917,1.16711,1.17954,1.16711
1552014000,1.1672,1.15629,1.16777,1.163
1552017600,1.16259,1.15829,1.17097,1.16532
1552021200,1.16515,1.16363,1.17571,1.16634
1552024800,1.1665,1.16446,1.17143,1.17136
1552028400,1.17095,1.16158,1.17254,1.16224
1552032000,1.16236,1.15165,1.16448,1.15335
1552035600,1.15371,1.15371,1.16787,1.16149
1552039200,1.16123,1.16012,1.17345,1.17259
1552042800,1.17272,1.1682,1.1796,1.17908
1552046400,1.17868,1.17339,1.18156,1.18054
1552050000,1.18069,1.17725,1.1847,1.17882
1552053600,1.17839,1.17102,1.17841,1.17471
1552057200,1.17459,1.16799,1.18226,1.17106
1552060800,1.17141,1.16546,1.17254,1.1679
1552064400,1.16754,1.16625,1.17451,1.17237
1552068000,1.17259,1.16265,1.17395,1.16659
1552071600,1.16669,1.16605,1.17784,1.17516
1552075200,1.17481,1.16208,1.1763,1.1625
1552078800,1.16299,1.16121,1.17264,1.16808
1552082400,1.16801,1.16585,1.17311,1.17196
1552086000,1.17175,1.17175,1.17897,1.17792
1552089600,1.17787,1.16242,1.17787,1.16264
1552093200,1.16307,1.1599,1.16659,1.16149
1552096800,1.16109,1.15304,1.16212,1.15437
1552100400,1.15464,1.15464,1.16792,1.16787
1552104000,1.16764,1.16117,1.17032,1.16618
1552107600,1.16589,1.16374,1.16987,1.16945
1552111200,1.16983,1.16718,1.1787,1.17816
1552114800,1.17827,1.17384,1.1819,1.18168
1552118400,1.18216,1.17681,1.18303,1.18145
1552122000,1.18128,1.17431,1.18374,1.17926
1552125600,1.17926,1.17423,1.18466,1.17423
1552129200,1.17376,1.16988,1.18049,1.17996
1552132800,1.17972,1.17442,1.18277,1.1788
1552136400,1.17833,1.17279,1.18166,1.17867
1552140000,1.17828,1.17688,1.18153,1.18104
1552143600,1.18055,1.16688,1.1809,1.16741
1552147200,1.16715,1.16432,1.17288,1.17075
1552150800,1.1712,1.15812,1.17468,1.16032
1552154400,1.16057,1.1513,1.16089,1.15224
1552158000,1.15259,1.15259,1.16121,1.15918
1552161600,1.15961,1.15498,1.16211,1.15672
1552165200,1.15667,1.1565,1.16497,1.16454
1552168800,1.16466,1.163,1.17235,1.16923
1552172400,1.16904,1.16439,1.17552,1.16836
1552176000,1.16811,1.16638,1.175,1.17001
1552179600,1.17041,1.1659,1.17213,1.16886
1552183200,1.16915,1.1628,1.17445,1.16538
1552186800,1.16505,1.14927,1.16792,1.15139
1552190400,1.15097,1.14886,1.1588,1.1584
1552194000,1.158,1.15773,1.16576,1.16224
1552197600,1.16201,1.16147,1.16864,1.16459
1552201200,1.1649,1.15981,1.17372,1.17242
1552204800,1.17267,1.17156,1.1818,1.17902
1552208400,1.1786,1.17548,1.1815,1.18147
1552212000,1.18168,1.18146,1.18865,1.18655
1552215600,1.18621,1.18045,1.18824,1.18562
1552219200,1.18579,1.18579,1.1947,1.1898
1552222800,1.19019,1.18749,1.19411,1.18791
1552226400,1.18822,1.18814,1.19574,1.19031
1552230000,1.19036,1.18708,1.19881,1.19639
1552233600,1.19641,1.18795,1.19766,1.18988
1552237200,1.18977,1.18922,1.19439,1.1911
1552240800,1.19084,1.18602,1.19805,1.18652
1552244400,1.18663,1.18179,1.1887,1.18454
1552248000,1.18477,1.17583,1.18785,1.17885
1552251600,1.17867,1.17536,1.18194,1.18095
